0.0000000000	1.299999979229	0.000070000616	0.000069999265	-0.003438813055	0.230083690982	0.000000006366	-0.000000000000	-0.000005161681	-0.171397519255	0.180923571223	-0.131852978700	-0.047347194430	0.015203368710	0.000000000127	0.000000000017	-85.680723274698	
1.0000000000	1.299997775367	0.000072931831	0.000069975476	-2.734808487967	0.002231439546	0.017728849295	0.000001155678	-182.107201788875	0.082516272141	0.328425451157	-0.066095268239	-0.015126452534	0.015198836180	0.845264529542	0.323664855490	25.401030446381	
2.0000000000	1.299995861519	0.000100176861	0.000070092828	-0.715975768163	0.000023554910	6.032490987572	0.000205107705	-0.000000000033	0.195779572407	0.337497260645	-0.037510874284	-0.001128958258	0.015221191506	2.339639341271	22.738553524821	73.663098288707	
3.0000000000	1.299994657983	0.000144394043	0.000070210537	-3.360398616848	0.000297903204	3.464401677153	0.000593351280	-0.000000000000	0.128269080165	0.333343792780	-0.053175651479	-0.008809255808	0.015243605519	1.906936774250	17.956759538423	47.179914195522	
4.0000000000	1.299994033102	0.000356598388	0.000070302197	-6.698271767474	0.001143632263	2.115318290208	0.000747096558	-0.000000000000	0.097150150515	0.330314875086	-0.061743467263	-0.013011536467	0.015261052924	1.364858353291	12.012039382766	32.689826311031	
5.0000000000	1.299993830257	0.002499913283	0.000070396637	-8.217971044813	0.001912499406	1.442278397487	0.000883955047	-0.000000000000	0.085789468831	0.328913678675	-0.065048367922	-0.014635838044	0.015279023589	0.973727185922	8.210514166506	27.089293027551	
6.0000000000	1.299857194184	0.077074660315	0.000071209910	-8.064637769917	0.002140920661	1.042572028564	0.001049688953	-0.000000000000	0.083082091213	0.328579894602	-0.065687618214	-0.014993621506	0.015433532812	0.879834782458	5.914627285008	25.856054478987	
7.0000000000	1.299037443956	0.127556177965	0.000073559778	-7.264480669644	0.002062601308	0.776492238201	0.001246301719	-0.000000000000	0.083189087705	0.328684342546	-0.065189512063	-0.014875519040	0.015877508876	0.910897543641	4.459136772121	26.263800487882	
8.0000000000	1.297702562247	0.147404294809	0.000076650511	-6.363711440447	0.001899651695	0.589719379887	0.001471974042	-0.000000000000	0.084094066043	0.328917760918	-0.064331518453	-0.014614787199	0.016455952174	0.979343746995	3.467025272944	27.163372972223	
9.0000000000	1.296234433838	0.148127976770	0.000079955016	-5.577437577112	0.001736241731	0.456086765002	0.001726167338	-0.000000000000	0.085152233327	0.329168190955	-0.063416324001	-0.014330102362	0.017067583964	1.053290086250	2.734469411573	28.145543642494	
10.0000000000	1.294905911310	0.137553723503	0.000083141853	-4.946215088358	0.001590027962	0.359998219531	0.002009906780	-0.000000000000	0.086245732225	0.329407957584	-0.062539206427	-0.014051970317	0.017650870578	1.123991021282	2.160695555332	29.105120217280	
11.0000000000	1.293843450309	0.121891812771	0.000086029342	-4.448820309539	0.001460815237	0.290809384842	0.002325067424	-0.000000000000	0.087390766542	0.329634203104	-0.061722493851	-0.013784279115	0.018173889535	1.189978000784	1.698620454951	30.028695649858	
12.0000000000	1.293061114760	0.105584509409	0.000088553193	-4.052438771073	0.001346353195	0.240897996375	0.002673761412	-0.000000000000	0.088597284063	0.329847704847	-0.060968008923	-0.013526831756	0.018626838452	1.251076298794	1.324522421833	30.916949310070	
13.0000000000	1.292514493103	0.091119862885	0.000090726875	-3.729325377199	0.001245362707	0.204769604171	0.003057952134	-0.000000000000	0.089842185685	0.330047838630	-0.060274222961	-0.013281050183	0.019013841450	1.306932433639	1.023506516874	31.764977980679	
14.0000000000	1.292144777645	0.079352951372	0.000092601500	-3.460158027525	0.001157233161	0.178486779813	0.003479254977	-0.000000000000	0.091081688038	0.330232737259	-0.059640365596	-0.013049912662	0.019345320139	1.357066227554	0.783892601327	32.562511786040	
15.0000000000	1.291901338923	0.070166793919	0.000094236318	-3.232534002770	0.001081408570	0.159245372807	0.003938845169	-0.000000000000	0.092268850368	0.330400389390	-0.059066404876	-0.012836684635	0.019632687937	1.401158890714	0.595451500124	33.298290515047	
16.0000000000	1.291747415862	0.063072281488	0.000095683626	-3.038399797968	0.001017114385	0.145056538117	0.004437451058	-0.000000000000	0.093364523215	0.330549369716	-0.058552205039	-0.012643982524	0.019885778991	1.439187627594	0.449007927863	33.963291906395	
17.0000000000	1.291658173621	0.057552554945	0.000096984408	-2.872132950977	0.000963356634	0.134512618925	0.004975370428	-0.000000000000	0.094341198163	0.330679072110	-0.058096905390	-0.012473399890	0.020112199822	1.471403175888	0.336443040984	34.552020761932	
18.0000000000	1.291617138371	0.053190221958	0.000098169223	-2.729433464842	0.000919023364	0.126616636124	0.005552507389	-0.000000000000	0.095182673468	0.330789646277	-0.057698684315	-0.012325508521	0.020317577866	1.498239957414	0.250754093259	35.062505204670	
19.0000000000	1.291613248773	0.049682109953	0.000099260622	-2.606787721926	0.000882988714	0.120661426281	0.006168385256	-0.000000000000	0.095882033865	0.330881820132	-0.057354810107	-0.012200032150	0.020506044487	1.520223506054	0.186065376093	35.495697686746	
20.0000000000	1.291638874194	0.046816049582	0.000100275435	-2.501225733191	0.000854185450	0.116143640776	0.006822237876	-0.000000000000	0.096439310892	0.330956709416	-0.057061840328	-0.012096066738	0.020680671082	1.537901268745	0.137571656555	35.854715368363	
